150 16762
146 16 9
146 18 5
146 19 6
146 21 1
146 23 7
146 24 9
146 26 2
146 27 3
146 30 9
146 31 9
146 32 8
146 33 5
146 35 8
146 36 3
146 38 4
146 39 5
146 41 9
146 43 9
146 44 8
146 46 1
146 48 9
146 49 6
146 50 1
146 51 6
146 53 8
146 57 7
146 58 1
146 59 8
146 61 9
146 62 8
146 63 5
146 64 1
146 66 8
146 68 6
146 69 9
146 70 6
146 71 6
146 72 5
146 73 3
146 74 5
146 75 1
146 76 4
146 78 3
146 79 7
146 80 3
146 81 8
146 82 4
146 83 6
146 87 8
146 89 9
146 90 9
146 91 3
146 94 5
146 96 9
146 97 4
146 98 3
146 101 4
146 103 3
146 104 8
146 105 3
146 106 3
146 107 3
146 108 8
146 109 9
146 111 6
146 112 3
146 113 8
146 114 8
146 116 5
146 117 8
146 118 8
146 119 6
146 120 2
146 121 7
146 122 7
146 124 3
146 125 6
146 126 5
146 127 2
146 128 3
146 130 5
146 131 6
146 132 5
146 133 2
146 135 7
146 136 3
146 137 9
146 138 6
146 140 8
146 141 4
146 143 3
146 144 8
146 145 2
146 147 1
146 148 2
146 149 3
147 0 7
147 3 1
147 4 1
147 5 5
147 6 6
147 7 6
147 8 3
147 9 8
147 10 8
147 16 7
147 17 4
147 18 1
147 19 7
147 20 5
147 21 7
147 22 5
147 24 2
147 25 9
147 26 8
147 27 9
147 29 6
147 31 6
147 32 5
147 34 5
147 35 1
147 36 1
147 37 8
147 38 8
147 42 4
147 43 7
147 44 6
147 47 3
147 50 4
147 51 4
147 52 1
147 53 2
147 54 7
147 55 3
147 56 7
147 57 4
147 58 9
147 59 7
147 60 9
147 61 1
147 62 9
147 63 5
147 67 5
147 69 8
147 70 6
147 71 3
147 72 9
147 73 3
147 74 1
147 75 4
147 76 1
147 77 3
147 79 7
147 80 7
147 81 5
147 82 4
147 83 5
147 84 3
147 86 9
147 87 7
147 88 7
147 89 3
147 91 6
147 92 5
147 93 2
147 94 7
147 95 3
147 96 9
147 97 2
147 98 5
147 99 4
147 100 1
147 101 4
147 102 3
147 103 7
147 104 2
147 105 9
147 106 4
147 107 5
147 108 5
147 109 1
147 110 8
147 111 5
147 113 2
147 114 8
147 116 4
147 118 7
147 119 7
147 120 7
147 121 6
147 122 3
147 123 4
147 124 6
147 125 9
147 126 3
147 128 5
147 129 9
147 132 4
147 133 9
147 135 7
147 136 4
147 137 6
147 138 4
147 139 7
147 141 9
147 142 6
147 143 6
147 144 8
147 145 2
147 148 1
148 0 5
148 2 6
148 3 7
148 4 3
148 5 3
148 6 6
148 7 6
148 10 2
148 11 6
148 12 1
148 13 7
148 15 5
148 16 4
148 17 6
148 20 9
148 21 5
148 22 3
148 23 3
148 24 6
148 25 8
148 26 3
148 27 3
148 28 6
148 29 5
148 30 4
148 31 3
148 32 6
148 33 7
148 34 4
148 35 9
148 36 7
148 37 9
148 38 5
148 39 5
148 40 2
148 41 9
148 42 3
148 43 2
148 44 7
148 45 7
148 46 8
148 47 9
148 49 3
148 50 6
148 54 5
148 56 5
148 57 9
148 58 1
148 59 4
148 60 7
148 61 8
148 62 2
148 63 3
148 64 2
148 68 6
148 70 6
148 71 9
148 72 7
148 73 1
148 76 6
148 77 2
148 79 8
148 80 2
148 81 8
148 82 5
148 84 4
148 86 6
148 89 9
148 90 1
148 91 5
148 93 8
148 94 8
148 95 2
148 97 5
148 99 8
148 100 6
148 101 2
148 102 1
148 103 9
148 104 5
148 105 4
148 106 8
148 109 4
148 110 8
148 111 9
148 112 3
148 113 6
148 114 5
148 116 8
148 117 1
148 119 9
148 120 5
148 121 1
148 123 4
148 124 4
148 125 7
148 126 3
148 127 2
148 129 4
148 131 1
148 132 5
148 133 8
148 134 9
148 135 2
148 136 7
148 138 4
148 139 9
148 140 7
148 141 3
148 142 1
148 144 8
148 149 4
149 0 3
149 1 8
149 3 1
149 4 5
149 6 5
149 7 5
149 8 7
149 9 4
149 10 6
149 11 6
149 12 6
149 13 7
149 14 4
149 15 5
149 16 6
149 18 7
149 19 9
149 20 8
149 21 3
149 22 8
149 24 6
149 25 9
149 26 7
149 28 2
149 29 3
149 30 7
149 32 5
149 33 8
149 34 3
149 35 7
149 36 8
149 38 1
149 39 2
149 41 8
149 43 1
149 44 7
149 45 5
149 46 3
149 47 5
149 48 1
149 50 8
149 51 7
149 52 1
149 53 4
149 54 9
149 55 2
149 56 4
149 57 5
149 58 3
149 59 3
149 60 3
149 62 2
149 63 5
149 64 4
149 65 3
149 67 2
149 68 1
149 69 3
149 71 3
149 72 9
149 73 2
149 74 3
149 75 6
149 76 6
149 77 5
149 78 8
149 79 6
149 82 1
149 83 6
149 84 7
149 86 1
149 87 9
149 88 8
149 89 6
149 90 6
149 91 7
149 92 8
149 93 1
149 94 4
149 95 3
149 98 5
149 99 7
149 100 1
149 101 7
149 102 7
149 103 2
149 105 7
149 106 9
149 107 1
149 109 7
149 110 3
149 112 9
149 115 4
149 116 3
149 117 7
149 118 1
149 119 7
149 120 2
149 121 1
149 123 7
149 125 2
149 126 5
149 128 8
149 129 8
149 132 1
149 134 9
149 136 2
149 138 5
149 139 1
149 140 7
149 141 5
149 142 8
149 143 4
149 144 2
149 146 9
149 147 4
149 148 9
0
